id,community,area,price,phone,url
518,巨匠·义圣名苑,115m²,2400元/月,137 5733 5000,https://jx.fccs.com/rent/23086281.html
517,新中国际,35m²,1300元/月,137 5733 5000,https://jx.fccs.com/rent/23123740.html
516,烟雨名门,92m²,3600元/月,137 5733 5000,https://jx.fccs.com/rent/23086352.html
515,嘉业·阳光城,110m²,2000元/月,137 5733 5000,https://jx.fccs.com/rent/23121037.html
514,昌盛花园,68m²,2100元/月,137 5733 5000,https://jx.fccs.com/rent/23131629.html
513,赞成·丽景苑,90m²,1700元/月,153 2531 3168,https://jx.fccs.com/rent/23164989.html
512,赞成·丽景苑,120m²,2000元/月,153 2531 3168,https://jx.fccs.com/rent/23164994.html
511,育龙湾,83m²,1600元/月,153 7230 7060,https://jx.fccs.com/rent/23163443.html
510,赞成·丽景苑,142m²,2300元/月,153 2531 3168,https://jx.fccs.com/rent/23164953.html
509,龙盛·华城右岸,139m²,3300元/月,180 6967 2318,https://jx.fccs.com/rent/23163953.html
508,协和广场,60m²,1550元/月,131 5737 1363,https://jx.fccs.com/rent/23152607.html
507,茶香坊,71m²,1600元/月,153 7230 7060,https://jx.fccs.com/rent/23154554.html
506,桂苑小区,98m²,1500元/月,133 7573 3573,https://jx.fccs.com/rent/23164983.html
505,赞成·丽景苑,89m²,1500元/月,153 2531 3168,https://jx.fccs.com/rent/23164993.html
504,赞成·丽景苑,90m²,1800元/月,153 2531 3168,https://jx.fccs.com/rent/23164985.html
503,赞成·丽景苑,89m²,1700元/月,153 2531 3168,https://jx.fccs.com/rent/23164951.html
502,赞成·丽景苑,125m²,2000元/月,153 2531 3168,https://jx.fccs.com/rent/23164959.html
501,越秀里,75m²,1500元/月,137 5733 5000,https://jx.fccs.com/rent/23088032.html
500,育龙湾,83m²,1100元/月,153 7230 7060,https://jx.fccs.com/rent/23133918.html
499,赞成·丽景苑,89m²,1500元/月,153 2531 3168,https://jx.fccs.com/rent/23164954.html
498,中安国际金属城,49m²,1200元/月,153 7230 7060,https://jx.fccs.com/rent/23149606.html
497,南江公寓,68m²,1800元/月,183 2165 5015,https://jx.fccs.com/rent/23164987.html
496,荣盛·百合花园,109m²,2900元/月,153 7230 7060,https://jx.fccs.com/rent/23162202.html
495,赞成·丽景苑,89m²,1200元/月,153 2531 3168,https://jx.fccs.com/rent/23164957.html
494,赞成·丽景苑,143m²,2500元/月,153 2531 3168,https://jx.fccs.com/rent/23164955.html
493,万家花园,70m²,1300元/月,131 5737 1363,https://jx.fccs.com/rent/23153740.html
492,双溪花园,115m²,1000元/月,131 5737 1363,https://jx.fccs.com/rent/23153645.html
491,赞成·丽景苑,89m²,1800元/月,153 2531 3168,https://jx.fccs.com/rent/23164963.html
490,赞成·丽景苑,89m²,1500元/月,153 2531 3168,https://jx.fccs.com/rent/23164995.html
489,赞成·丽景苑,89m²,1700元/月,153 2531 3168,https://jx.fccs.com/rent/23164964.html
488,协和广场,50m²,1100元/月,131 5737 1363,https://jx.fccs.com/rent/23158365.html
487,云东公寓,117m²,1800元/月,177 0583 5290,https://jx.fccs.com/rent/23136290.html
486,万达SOHO,43m²,1000元/月,177 0583 5290,https://jx.fccs.com/rent/23145108.html
485,中山·怡和园,69m²,1200元/月,131 5737 1363,https://jx.fccs.com/rent/23153499.html
484,银柳坊,61m²,1200元/月,131 0573 1225,https://jx.fccs.com/rent/23162388.html
483,中山·怡和园,125m²,1350元/月,131 5737 1363,https://jx.fccs.com/rent/23153468.html
482,巴黎都市,187m²,7000元/月,189 6932 0258,https://jx.fccs.com/rent/23004715.html
481,泰富商业广场,45m²,850元/月,131 5737 1363,https://jx.fccs.com/rent/23153775.html
480,协和广场,50m²,900元/月,131 5737 1363,https://jx.fccs.com/rent/23153642.html
479,嘉禾金茂府,104m²,2500元/月,177 0583 5290,https://jx.fccs.com/rent/23154857.html
478,湘都公寓,80m²,800元/月,131 5737 1363,https://jx.fccs.com/rent/23153742.html
477,赞成·学仕苑,28m²,650元/月,131 5737 1363,https://jx.fccs.com/rent/23154945.html
476,万家花园,90m²,1500元/月,131 5737 1363,https://jx.fccs.com/rent/23153778.html
475,中山·怡和园,30m²,850元/月,131 5737 1363,https://jx.fccs.com/rent/23153473.html
474,中山·怡和园,100m²,1400元/月,131 5737 1363,https://jx.fccs.com/rent/23154991.html
473,巴黎都市,112m²,2800元/月,189 6932 0258,https://jx.fccs.com/rent/23102410.html
472,文星花园·长中苑,72m²,2200元/月,189 6932 0258,https://jx.fccs.com/rent/23111947.html
471,巴黎都市,126m²,3500元/月,189 6932 0258,https://jx.fccs.com/rent/23102166.html
470,翰林府第,174m²,4500元/月,189 6932 0258,https://jx.fccs.com/rent/23149888.html
469,荣安万科·香樟国际,89m²,2500元/月,189 6932 0258,https://jx.fccs.com/rent/23153024.html
468,巴黎都市,128m²,2800元/月,189 6932 0258,https://jx.fccs.com/rent/23153234.html
467,文星花园·汇龙苑,43m²,1200元/月,189 6932 0258,https://jx.fccs.com/rent/23156220.html
466,赞成·丽景苑,89m²,2000元/月,153 2531 3168,https://jx.fccs.com/rent/23164965.html
465,巴黎都市,133m²,3500元/月,189 6932 0258,https://jx.fccs.com/rent/23102703.html
464,玫瑰恬园,90m²,2500元/月,189 6932 0258,https://jx.fccs.com/rent/23123991.html
463,文星花园·汇龙苑,137m²,2800元/月,189 6932 0258,https://jx.fccs.com/rent/23093721.html
462,都市·文涛苑,140m²,1800元/月,189 6932 0258,https://jx.fccs.com/rent/23095467.html
461,翰林府第,90m²,2200元/月,189 6932 0258,https://jx.fccs.com/rent/23151455.html
460,康桥花园,141m²,2900元/月,189 6932 0258,https://jx.fccs.com/rent/23125530.html
459,赞成·学仕苑,90m²,2600元/月,189 6932 0258,https://jx.fccs.com/rent/23147948.html
458,巴黎都市,30m²,900元/月,189 6932 0258,https://jx.fccs.com/rent/23046684.html
457,巴黎都市,110m²,2400元/月,189 6932 0258,https://jx.fccs.com/rent/23024122.html
456,佳源·城南印象,110m²,2600元/月,189 6932 0258,https://jx.fccs.com/rent/23122676.html
455,水榭花都,133.7m²,2400元/月,189 6932 0258,https://jx.fccs.com/rent/23138410.html
454,翰林府第,139m²,3600元/月,189 6932 0258,https://jx.fccs.com/rent/23150153.html
453,万家花园,80m²,1400元/月,133 6239 1636,https://jx.fccs.com/rent/23103189.html
452,赞成·丽景苑,104m²,1900元/月,153 2531 3168,https://jx.fccs.com/rent/23165000.html
451,南杨新村,60m²,1900元/月,130 6752 1191,https://jx.fccs.com/rent/22860633.html
450,水仙坊,65m²,1400元/月,184 0583 3130,https://jx.fccs.com/rent/23145142.html
449,烟雨小区,110m²,2200元/月,186 0573 1135,https://jx.fccs.com/rent/23164969.html
448,天奥·金域兰庭,30m²,1000元/月,139 0573 9548,https://jx.fccs.com/rent/22443701.html
447,鑫控·吴越学府,120m²,3000元/月,186 0573 1135,https://jx.fccs.com/rent/23164973.html
446,格林小镇,132m²,3500元/月,186 0573 1135,https://jx.fccs.com/rent/23164977.html
445,赞成·丽景苑,136m²,1500元/月,153 2531 3168,https://jx.fccs.com/rent/23164968.html
444,赞成·丽景苑,89m²,1800元/月,153 2531 3168,https://jx.fccs.com/rent/23165001.html
443,吉明里,60m²,1100元/月,150 2433 4395,https://jx.fccs.com/rent/23123066.html
442,赞成·丽景苑,89m²,1800元/月,153 2531 3168,https://jx.fccs.com/rent/23164971.html
441,石堰小区二期,113m²,1460元/月,133 4600 7756,https://jx.fccs.com/rent/23164986.html
440,赞成·丽景苑,89m²,2000元/月,153 2531 3168,https://jx.fccs.com/rent/23164967.html
439,赞成·丽景苑,76m²,1500元/月,153 2531 3168,https://jx.fccs.com/rent/23164972.html
438,佳源·东方都市,100m²,1600元/月,133 4600 7756,https://jx.fccs.com/rent/23164439.html
437,大树彩红里,76m²,2100元/月,133 4600 7756,https://jx.fccs.com/rent/23144628.html
436,佳源·四季璟园,48m²,1000元/月,133 4600 7756,https://jx.fccs.com/rent/23159159.html
435,文星花园·海棠苑,78m²,1900元/月,133 6239 1636,https://jx.fccs.com/rent/23123115.html
434,烟雨小区,123m²,2100元/月,186 0573 1135,https://jx.fccs.com/rent/23165009.html
433,翰林府第,128m²,2600元/月,133 6239 1636,https://jx.fccs.com/rent/23144105.html
432,菱香坊,72m²,1600元/月,186 0573 1135,https://jx.fccs.com/rent/23165010.html
431,翰林府第,89m²,2400元/月,133 6239 1636,https://jx.fccs.com/rent/23154747.html
430,王店 嘉兴现代物流园,15000m²,11元/月,133 6237 9479,https://jx.fccs.com/rent/22017108.html
429,信达·翰林兰庭,95m²,2800元/月,189 6932 0258,https://jx.fccs.com/rent/23017606.html
428,湘都公寓,104m²,1100元/月,133 6239 1636,https://jx.fccs.com/rent/23163568.html
427,文星花园·海棠苑,78m²,2200元/月,133 6239 1636,https://jx.fccs.com/rent/23155288.html
426,耀城广场,135m²,3800元/月,189 6932 0258,https://jx.fccs.com/rent/23019293.html
425,翰林府第,89m²,2500元/月,133 6239 1636,https://jx.fccs.com/rent/23159285.html
424,探花苑,133m²,2400元/月,189 6932 0258,https://jx.fccs.com/rent/22979638.html
423,翰林府第,129m²,2500元/月,133 6239 1636,https://jx.fccs.com/rent/23155291.html
422,百盛花园,75m²,1800元/月,189 6932 0258,https://jx.fccs.com/rent/23005406.html
421,王店工业区,6000m²,11元/月,133 6237 9479,https://jx.fccs.com/rent/22988183.html
420,文星花园·海棠苑,120m²,2100元/月,189 6932 0258,https://jx.fccs.com/rent/23001449.html
419,巴黎都市,108m²,2600元/月,189 6932 0258,https://jx.fccs.com/rent/23089035.html
418,江南太阳城,142m²,2300元/月,139 5738 8110,https://jx.fccs.com/rent/23105012.html
417,文星花园·海棠苑,140m²,3500元/月,133 6239 1636,https://jx.fccs.com/rent/23126346.html
416,都市·文涛苑,70m²,1800元/月,133 6239 1636,https://jx.fccs.com/rent/23146762.html
415,南溪花园,170m²,3800元/月,133 6239 1636,https://jx.fccs.com/rent/23153269.html
414,翰林府第,92m²,2200元/月,133 6239 1636,https://jx.fccs.com/rent/23154749.html
413,华天国贸广场,51.38m²,1400元/月,152 6832 8691,https://jx.fccs.com/rent/22841417.html
412,佳园小区,125m²,2300元/月,180 0673 5526,https://jx.fccs.com/rent/23151988.html
411,华美小区,39m²,980元/月,139 5736 9511,https://jx.fccs.com/rent/23161991.html
410,嘉州美都二期欢快园,120m²,1800元/月,180 0673 5526,https://jx.fccs.com/rent/23160161.html
409,翰林府第,92m²,2500元/月,158 5830 1280,https://jx.fccs.com/rent/23165011.html
408,凯旋广场,48m²,1500元/月,131 0573 1767,https://jx.fccs.com/rent/23114656.html
407,嘉州美都二期欢快园,85m²,1700元/月,180 0673 5526,https://jx.fccs.com/rent/23154508.html
406,海派秀城,50m²,1600元/月,180 0673 5526,https://jx.fccs.com/rent/23160157.html
405,举秀苑,121m²,2400元/月,139 5736 9511,https://jx.fccs.com/rent/23163979.html
404,嘉业·阳光城,140m²,3000元/月,180 0673 5526,https://jx.fccs.com/rent/23136056.html
403,杨柳湾公寓,98m²,2600元/月,137 3828 3339,https://jx.fccs.com/rent/22794155.html
402,米兰风景,130m²,4200元/月,130 9573 0808,https://jx.fccs.com/rent/23154573.html
401,昌盛花园,125m²,2200元/月,180 0673 5526,https://jx.fccs.com/rent/23149562.html
400,洪兴花园,115m²,5800元/月,180 0673 5526,https://jx.fccs.com/rent/23155037.html
399,洪兴花园,80m²,1750元/月,180 0673 5526,https://jx.fccs.com/rent/23165012.html
398,文贤苑,30m²,370元/月,152 6832 8691,https://jx.fccs.com/rent/23101596.html
397,虹泰公寓,125m²,2600元/月,131 0573 1767,https://jx.fccs.com/rent/23129855.html
396,凯旋路财税宿舍,70m²,1700元/月,131 0573 1767,https://jx.fccs.com/rent/23145861.html
395,洪兴花园,100m²,2300元/月,180 0673 5526,https://jx.fccs.com/rent/23160163.html
394,鹿都景苑,65m²,2100元/月,131 0573 0625,https://jx.fccs.com/rent/23165013.html
393,赞成·学仕苑,70m²,1800元/月,153 5662 0985,https://jx.fccs.com/rent/23145652.html
392,汇龙苑,40m²,1400元/月,153 5662 0985,https://jx.fccs.com/rent/23145655.html
391,汇龙苑,75m²,2300元/月,153 5662 0985,https://jx.fccs.com/rent/23145672.html
390,清河西区,75m²,1600元/月,133 5606 0948,https://jx.fccs.com/rent/23163634.html
389,静安府邸,137m²,3300元/月,131 0573 5269,https://jx.fccs.com/rent/23153734.html
388,文昌里小区,72m²,1500元/月,133 5606 0948,https://jx.fccs.com/rent/23163674.html
387,王安里,80m²,1500元/月,133 5606 0948,https://jx.fccs.com/rent/23163671.html
386,吉明里,50m²,1300元/月,133 9573 5167,https://jx.fccs.com/rent/23165021.html
385,文萃苑,60m²,1200元/月,133 5606 0948,https://jx.fccs.com/rent/23163672.html
384,天城园林居,145m²,2500元/月,133 5606 0948,https://jx.fccs.com/rent/23163673.html
383,越秀里,62m²,1380元/月,133 9573 5167,https://jx.fccs.com/rent/23165025.html
382,翰林府第,90m²,2300元/月,153 5662 0985,https://jx.fccs.com/rent/23155895.html
381,国际·中港城新世纪公寓,51m²,1300元/月,153 5662 0985,https://jx.fccs.com/rent/23155949.html
380,中梁·秀湖壹号院,97m²,2700元/月,131 0573 5269,https://jx.fccs.com/rent/23153150.html
379,嘉兴总部商务花园,38m²,880元/月,159 5730 2117,https://jx.fccs.com/rent/23164680.html
378,秀州路边梧桐公寓,88m²,1500元/月,133 0673 9887,https://jx.fccs.com/rent/23148080.html
377,中山路秀州路口,40m²,800元/月,133 0673 9887,https://jx.fccs.com/rent/23156629.html
376,富力云庭雅居,99m²,1900元/月,135 8646 5631,https://jx.fccs.com/rent/23158862.html
375,天星湖公寓,60m²,1200元/月,133 0673 9887,https://jx.fccs.com/rent/23140404.html
374,松合里,70m²,1500元/月,136 2676 8742,https://jx.fccs.com/rent/23164801.html
373,电力嘉苑,80m²,1400元/月,133 0673 9887,https://jx.fccs.com/rent/23161158.html
372,文纬里,60m²,850元/月,136 2676 8742,https://jx.fccs.com/rent/23164829.html
371,天星湖公寓,60m²,1500元/月,133 0673 9887,https://jx.fccs.com/rent/23156630.html
370,好得利商厦,85m²,1500元/月,133 0673 9887,https://jx.fccs.com/rent/23156632.html
369,天星湖公寓,90m²,1300元/月,133 0673 9887,https://jx.fccs.com/rent/23108589.html
368,隆兴公寓,125m²,2600元/月,136 2676 8742,https://jx.fccs.com/rent/23164800.html
367,阳光广场,35m²,1100元/月,133 0673 9887,https://jx.fccs.com/rent/23162886.html
366,四季观邸,70m²,2200元/月,136 2676 8742,https://jx.fccs.com/rent/23164830.html
365,清风阁,125m²,2000元/月,133 0673 9887,https://jx.fccs.com/rent/23108587.html
364,洪仁苑,202m²,2950元/月,135 8646 5631,https://jx.fccs.com/rent/23103837.html
363,望湖公寓,120m²,1800元/月,133 0673 9887,https://jx.fccs.com/rent/23156631.html
362,梧桐公寓,90m²,1500元/月,133 0673 9887,https://jx.fccs.com/rent/23140391.html
361,吉水路,60m²,1100元/月,133 0673 9887,https://jx.fccs.com/rent/23112626.html
360,天城园林居,127m²,2300元/月,136 2676 8742,https://jx.fccs.com/rent/23164778.html
359,文纬里,60m²,1000元/月,136 2676 8742,https://jx.fccs.com/rent/23165030.html
358,天星湖公寓,75m²,1300元/月,133 0673 9887,https://jx.fccs.com/rent/23156592.html
357,中山路秀州路口,80m²,1500元/月,133 0673 9887,https://jx.fccs.com/rent/23140428.html
356,金都佳苑,190m²,3580元/月,135 8645 5701,https://jx.fccs.com/rent/23111053.html
355,涌鑫公寓,43m²,1200元/月,133 0673 9887,https://jx.fccs.com/rent/23112627.html
354,嘉禾金茂府,104m²,3100元/月,152 5738 3393,https://jx.fccs.com/rent/23155111.html
353,梧桐公寓,90m²,1500元/月,133 0673 9887,https://jx.fccs.com/rent/23083239.html
352,盛大·晶座,43m²,1300元/月,183 6739 9312,https://jx.fccs.com/rent/23156740.html
351,宝格丽公馆,128m²,3500元/月,152 5738 3393,https://jx.fccs.com/rent/23136744.html
350,万达华府,89m²,2600元/月,152 5738 3393,https://jx.fccs.com/rent/23142798.html
349,宝格丽公馆,94m²,1800元/月,152 5738 3393,https://jx.fccs.com/rent/23145857.html
348,宝格丽公馆,82m²,2200元/月,152 5738 3393,https://jx.fccs.com/rent/23122833.html
347,西园里,51m²,1100元/月,133 5602 1818,https://jx.fccs.com/rent/23158131.html
346,中梁·秀湖壹号院,81m²,2300元/月,135 8646 5631,https://jx.fccs.com/rent/23160511.html
345,电控厂宿舍,60m²,1150元/月,133 0673 9887,https://jx.fccs.com/rent/23160789.html
344,建业公寓,130m²,800元/月,133 0673 9887,https://jx.fccs.com/rent/23083238.html
343,秀州路开盛上,90m²,2000元/月,133 0673 9887,https://jx.fccs.com/rent/23160777.html
342,宝格丽公馆,82m²,2000元/月,152 5738 3393,https://jx.fccs.com/rent/23155579.html
341,鑫控·吴越学府,90m²,2550元/月,189 0573 9739,https://jx.fccs.com/rent/23139221.html
340,南江公寓,70m²,1100元/月,137 3826 6013,https://jx.fccs.com/rent/23165032.html
339,怡南花园,108m²,2000元/月,131 0573 1609,https://jx.fccs.com/rent/23165035.html
338,旭辉广场,58m²,1900元/月,131 8533 7696,https://jx.fccs.com/rent/23142507.html
337,信远国际电气城,42m²,850元/月,138 0673 2127,https://jx.fccs.com/rent/23005812.html
336,大树银河湾,109m²,2200元/月,139 5736 8766,https://jx.fccs.com/rent/23142723.html
335,阳光广场,38m²,1000元/月,131 0573 0625,https://jx.fccs.com/rent/23165037.html
334,中洲花溪地,89m²,2550元/月,189 0573 9739,https://jx.fccs.com/rent/23079324.html
333,旭辉广场,56m²,1500元/月,131 8533 7696,https://jx.fccs.com/rent/23125900.html
332,绿地·绿禾名邸,120m²,1100元/月,152 5731 1079,https://jx.fccs.com/rent/23063655.html
331,旭辉广场,110m²,3000元/月,131 8533 7696,https://jx.fccs.com/rent/23146572.html
330,旭辉广场,43m²,1300元/月,131 8533 7696,https://jx.fccs.com/rent/23146580.html
329,旭辉广场,105m²,2100元/月,131 8533 7696,https://jx.fccs.com/rent/23157086.html
328,旭辉广场,41m²,1400元/月,131 8533 7696,https://jx.fccs.com/rent/23163486.html
327,旭辉广场,50m²,2000元/月,131 8533 7696,https://jx.fccs.com/rent/23160340.html
326,旭辉广场,58.28m²,2000元/月,131 8533 7696,https://jx.fccs.com/rent/23163809.html
325,怡南花园,97m²,2000元/月,136 2676 8742,https://jx.fccs.com/rent/23165036.html
324,旭辉广场,56m²,1500元/月,131 8533 7696,https://jx.fccs.com/rent/23146591.html
323,旭辉广场,50m²,2000元/月,131 8533 7696,https://jx.fccs.com/rent/23156382.html
322,赞成·学仕苑,21m²,950元/月,189 0573 8988,https://jx.fccs.com/rent/23154315.html
321,富安龙园,138.86m²,5800元/月,137 3256 7800,https://jx.fccs.com/rent/23154822.html
320,文星花园·汇龙苑,45m²,1450元/月,189 0573 8988,https://jx.fccs.com/rent/23147662.html
319,元一柏庄新界,58.8m²,2400元/月,133 2593 6877,https://jx.fccs.com/rent/23160513.html
318,吉水花园,78m²,1680元/月,133 3573 5932,https://jx.fccs.com/rent/23153906.html
317,吉杨里,49m²,1650元/月,133 3573 5932,https://jx.fccs.com/rent/23163563.html
316,金都·九月洋房·朗轩,81m²,2500元/月,180 5731 2925,https://jx.fccs.com/rent/23016388.html
315,吉水路,66m²,1300元/月,133 3573 5932,https://jx.fccs.com/rent/23163565.html
314,禾源新都,124m²,1800元/月,133 3573 5932,https://jx.fccs.com/rent/23153944.html
313,越运里,53m²,700元/月,133 3573 5932,https://jx.fccs.com/rent/23159265.html
312,大地公寓,128m²,2500元/月,133 3573 5932,https://jx.fccs.com/rent/23164583.html
311,吉杨公寓,74m²,1500元/月,133 3573 5932,https://jx.fccs.com/rent/23068346.html
310,翰林府第,90m²,1900元/月,189 6736 1922,https://jx.fccs.com/rent/23153270.html
309,文星花园·汇龙苑,42m²,1300元/月,189 6736 1922,https://jx.fccs.com/rent/23149559.html
308,翰林府第,82m²,1800元/月,189 6736 1922,https://jx.fccs.com/rent/23160757.html
307,格兰英郡四期,89.99m²,1800元/月,158 2430 0448,https://jx.fccs.com/rent/23140465.html
306,荣安·林语芳庭,130m²,3100元/月,189 6736 1922,https://jx.fccs.com/rent/23155265.html
305,文星花园·汇龙苑,88m²,2500元/月,189 6736 1922,https://jx.fccs.com/rent/23158736.html
304,巴黎都市,34m²,1200元/月,189 0573 1032,https://jx.fccs.com/rent/23059307.html
303,巴黎都市,143m²,3600元/月,189 6736 1922,https://jx.fccs.com/rent/23146896.html
302,万科·泊樾湾,124m²,3900元/月,131 0573 7103,https://jx.fccs.com/rent/23157738.html
301,翰林府第,89m²,2500元/月,189 6736 1922,https://jx.fccs.com/rent/23151259.html
300,巴黎都市,85m²,2100元/月,189 6736 1922,https://jx.fccs.com/rent/23154317.html
299,翰林府第,90m²,2300元/月,189 6736 1922,https://jx.fccs.com/rent/23151290.html
298,探花苑,173m²,2300元/月,189 6736 1922,https://jx.fccs.com/rent/23159608.html
297,赞成·学仕苑,41m²,1500元/月,189 6736 1922,https://jx.fccs.com/rent/23146942.html
296,金地风华剑桥,105m²,2000元/月,139 5735 5153,https://jx.fccs.com/rent/23050772.html
295,SOHO宜家,80m²,1500元/月,135 1683 8766,https://jx.fccs.com/rent/22789020.html
294,赞成·学仕苑,70m²,1900元/月,189 6736 1922,https://jx.fccs.com/rent/23157187.html
293,翰林府第,88m²,2400元/月,189 6736 1922,https://jx.fccs.com/rent/23142878.html
292,翰林府第,132m²,2800元/月,189 6736 1922,https://jx.fccs.com/rent/23151301.html
291,洪兴花园,100m²,2200元/月,180 0673 5526,https://jx.fccs.com/rent/23124368.html
290,文贤公馆,55m²,820元/月,195 5835 3930,https://jx.fccs.com/rent/23155280.html
289,五星苑,51m²,750元/月,195 5835 3930,https://jx.fccs.com/rent/23155283.html
288,王安里,64m²,1500元/月,130 6752 8928,https://jx.fccs.com/rent/23153823.html
287,常秀小区,92m²,1800元/月,180 0673 5526,https://jx.fccs.com/rent/23125744.html
286,万科·秀湖宽邸,97m²,2600元/月,137 3647 0006,https://jx.fccs.com/rent/23160110.html
285,巨匠·义圣名苑,89m²,2900元/月,130 6752 8928,https://jx.fccs.com/rent/23145819.html
284,荣安卓越·悦珑庭,118m²,1600元/月,195 5835 3930,https://jx.fccs.com/rent/23101717.html
283,南江公寓,55m²,850元/月,195 5835 3930,https://jx.fccs.com/rent/23155282.html
282,嘉业·阳光城,140m²,2800元/月,180 0673 5526,https://jx.fccs.com/rent/23136108.html
281,嘉禾金茂府,55m²,860元/月,195 5835 3930,https://jx.fccs.com/rent/23155258.html
280,嘉禾金茂府,140m²,3100元/月,195 5835 3930,https://jx.fccs.com/rent/23155257.html
279,黎明苑,80m²,1050元/月,195 5835 3930,https://jx.fccs.com/rent/23155259.html
278,紫城悦澜湾,106m²,1100元/月,195 5835 3930,https://jx.fccs.com/rent/23101727.html
277,久久小区,65m²,800元/月,195 5835 3930,https://jx.fccs.com/rent/23155272.html
276,东方·普罗旺斯,89m²,1300元/月,195 5835 3930,https://jx.fccs.com/rent/23155268.html
275,五星苑,85m²,1200元/月,195 5835 3930,https://jx.fccs.com/rent/23155284.html
274,巨匠·义圣名苑,92m²,2600元/月,130 6752 8928,https://jx.fccs.com/rent/23145828.html
273,鸿翔·云望雅苑,143m²,1300元/月,195 5835 3930,https://jx.fccs.com/rent/23101723.html
272,常秀小区,65m²,1450元/月,139 5738 3959,https://jx.fccs.com/rent/23162236.html
271,百汇大厦·星雅汇,49m²,1200元/月,130 9573 2365,https://jx.fccs.com/rent/23143881.html
270,百汇大厦·星雅汇,40m²,1300元/月,130 9573 2365,https://jx.fccs.com/rent/23143886.html
269,紫园,89m²,2800元/月,130 9573 2365,https://jx.fccs.com/rent/23160717.html
268,当代华府,143m²,2200元/月,130 9573 2365,https://jx.fccs.com/rent/23143868.html
267,融创建华嘉潮府,100m²,2600元/月,195 5835 3930,https://jx.fccs.com/rent/23155300.html
266,烟湖苑,107m²,2000元/月,186 0573 1135,https://jx.fccs.com/rent/23165040.html
265,秀才苑,51m²,680元/月,195 5835 3930,https://jx.fccs.com/rent/23155290.html
264,百隆花园,89.13m²,2000元/月,130 9573 2365,https://jx.fccs.com/rent/23143850.html
263,紫园,87.49m²,2700元/月,130 9573 2365,https://jx.fccs.com/rent/23160760.html
262,米兰风景,65m²,2700元/月,130 9573 2365,https://jx.fccs.com/rent/23160708.html
261,皇马公寓,99.43m²,2500元/月,130 9573 2365,https://jx.fccs.com/rent/23160722.html
260,秀才苑,89m²,1400元/月,195 5835 3930,https://jx.fccs.com/rent/23155289.html
259,紫园,125m²,3500元/月,130 9573 2365,https://jx.fccs.com/rent/23160715.html
258,皇马公寓,120m²,3200元/月,130 9573 2365,https://jx.fccs.com/rent/23160721.html
257,信达格兰·上郡,89m²,2800元/月,195 5835 3930,https://jx.fccs.com/rent/23155306.html
256,黎明苑,55m²,650元/月,195 5835 3930,https://jx.fccs.com/rent/23155287.html
255,佳源·东方都市,51m²,800元/月,195 5835 3930,https://jx.fccs.com/rent/23155298.html
254,紫园,130m²,2500元/月,130 9573 2365,https://jx.fccs.com/rent/23160756.html
253,米兰风景,90m²,3000元/月,130 9573 2365,https://jx.fccs.com/rent/23160747.html
252,嘉禾金茂府,137m²,3500元/月,195 2479 4080,https://jx.fccs.com/rent/23163210.html
251,信达·翰林兰庭,95m²,2900元/月,195 2479 4080,https://jx.fccs.com/rent/23164113.html
250,龙润壹城,137m²,2800元/月,195 2479 4080,https://jx.fccs.com/rent/23164123.html
249,金都·南德大院,82m²,1900元/月,195 2479 4080,https://jx.fccs.com/rent/23163169.html
248,绿溪·玫瑰园,20m²,2100元/月,131 0573 0293,https://jx.fccs.com/rent/23143550.html
247,龙润壹城,105m²,2800元/月,195 2479 4080,https://jx.fccs.com/rent/23164122.html
246,信达·翰林兰庭,95m²,2000元/月,195 2479 4080,https://jx.fccs.com/rent/23164099.html
245,信达·翰林兰庭,120m²,2000元/月,195 2479 4080,https://jx.fccs.com/rent/23164115.html
244,恒创·春晓源,110m²,1200元/月,135 0573 4012,https://jx.fccs.com/rent/22786667.html
243,信达·翰林兰庭,92m²,2500元/月,195 2479 4080,https://jx.fccs.com/rent/23164102.html
242,尚东名邸,100m²,1800元/月,157 5732 0085,https://jx.fccs.com/rent/23013853.html
241,信达·翰林兰庭,98m²,2100元/月,195 2479 4080,https://jx.fccs.com/rent/23164053.html
240,佳源·东方都市,117m²,2300元/月,131 0573 1552,https://jx.fccs.com/rent/23154808.html
239,信达·翰林兰庭,117m²,2000元/月,195 2479 4080,https://jx.fccs.com/rent/23164054.html
238,信达·翰林兰庭,97m²,3000元/月,195 2479 4080,https://jx.fccs.com/rent/23164085.html
237,中洲花溪地,89m²,2300元/月,131 0573 1552,https://jx.fccs.com/rent/23154820.html
236,金都·南德大院,102m²,1500元/月,195 2479 4080,https://jx.fccs.com/rent/23163166.html
235,信达·翰林兰庭,128m²,3200元/月,195 2479 4080,https://jx.fccs.com/rent/23164091.html
234,信达·翰林兰庭,90m²,2100元/月,195 2479 4080,https://jx.fccs.com/rent/23164087.html
233,信达·翰林兰庭,92m²,2300元/月,195 2479 4080,https://jx.fccs.com/rent/23164059.html
232,文星花园·长中苑,120m²,1200元/月,188 6836 0898,https://jx.fccs.com/rent/23162234.html
231,信达·翰林兰庭,114m²,2100元/月,195 2479 4080,https://jx.fccs.com/rent/23164146.html
230,烟波苑,80m²,1100元/月,188 6836 0898,https://jx.fccs.com/rent/23162208.html
229,皇冠花苑,80m²,1300元/月,188 6836 0898,https://jx.fccs.com/rent/23162209.html
228,烟波苑,80m²,1300元/月,188 6836 0898,https://jx.fccs.com/rent/23162204.html
